year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths
2024,8,2024-02-17,2024-02-23,Meghalaya,West Jaintia Hills,Human Rabies,Reported in Same Week,1,1
2024,8,2024-02-14,,Meghalaya,West Khasi Hills,Human Rabies,Reported Late,1,1
2024,8,2024-02-09,,Meghalaya,West Jaintia Hills,Human Rabies,Reported Late,1,1
2024,8,2024-02-23,2024-02-25,Odisha,Bhadrak,Acute Diarrheal Disease,Reported in Same Week,29,0
2024,8,2024-02-20,2024-02-21,Odisha,Dhenkanal,Acute Diarrheal Disease,Reported in Same Week,22,0
2024,8,2024-02-20,2024-02-20,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,20,0
2024,8,2024-02-20,2024-02-22,Puducherry,Pondicherry,Chickenpox,Reported in Same Week,17,0
2024,8,2024-02-21,2024-02-21,Punjab,Fazilka,Mumps,Reported in Same Week,7,0
2024,8,2024-02-23,2024-02-23,Tamil Nadu,Kallakurichi,Chickenpox,Reported in Same Week,18,0
2024,8,2024-02-21,2024-02-22,Tamil Nadu,Coimbatore,Chickenpox,Reported in Same Week,12,0
2024,8,2024-02-20,2024-02-20,Tamil Nadu,Coimbatore,Mumps,Reported in Same Week,40,0
2024,8,2024-02-16,2024-02-25,Uttar Pradesh,Faizabad,Fever with Rash,Reported in Same Week,12,0
2024,8,2024-02-16,2024-02-21,Uttarakhand,Nainital,Food Poisoning,Reported in Same Week,23,0
2024,8,2024-02-16,2024-02-23,West Bengal,Purba Bardhaman,Food Poisoning,Reported in Same Week,32,0
2024,8,2024-02-16,2024-02-20,West Bengal,Murshidabad,Cholera,Reported in Same Week,20,0
2024,7,2024-02-17,2024-02-17,Assam,Dhemaji,Chickenpox,Reported in Same Week,8,0
2024,7,2024-02-13,2024-02-15,Bihar,Jehanabad,Measles,Reported in Same Week,8,0
2024,7,2024-02-11,2024-02-13,Bihar,Begusarai,Fever with Rash,Reported in Same Week,9,0
2024,7,2024-02-10,2024-02-15,Bihar,Arwal,Acute Diarrheal Disease,Reported in Same Week,15,0
2024,7,2024-02-10,2024-02-12,Chhattisgarh,Sukma,Measles,Reported in Same Week,6,0
2024,7,2024-02-14,2024-02-14,Gujarat,Mahisagar,Acute Diarrheal Disease,Reported in Same Week,9,0
2024,7,2024-02-13,2024-02-13,Gujarat,Ahmedabad,Food Poisoning,Reported in Same Week,16,0
2024,7,2024-02-08,2024-02-12,Gujarat,Jamnagar,Chikungunya,Reported in Same Week,9,0
2024,7,2024-02-09,2024-02-12,Haryana,Nuh,Food Poisoning,Reported in Same Week,15,0
2024,7,2024-02-14,2024-02-15,Himachal Pradesh,Mandi,Acute Diarrheal Disease,Reported in Same Week,26,0
2024,7,2024-02-16,2024-02-16,Karnataka,Mysuru,Human Rabies,Reported in Same Week,1,1
2024,7,2024-02-12,2024-02-13,Karnataka,Dakshina Kannada,Acute Diarrheal Disease,Reported in Same Week,46,0
2024,7,2024-02-09,2024-02-12,Karnataka,Raichur,Mumps,Reported in Same Week,15,0
2024,7,2024-02-08,2024-02-12,Karnataka,Bidar,Chikungunya,Reported in Same Week,10,0
2024,7,2024-02-16,2024-02-16,Kerala,Kozhikode,Typhoid,Reported in Same Week,57,0
2024,7,2024-02-16,2024-02-16,Kerala,Palakkad,Mumps,Reported in Same Week,14,0
2024,7,2024-02-15,2024-02-15,Kerala,Palakkad,Mumps,Reported in Same Week,11,0
2024,7,2024-02-12,2024-02-16,Kerala,Palakkad,Mumps,Reported in Same Week,19,0
2024,7,2024-02-15,2024-02-15,Madhya Pradesh,Mandla,Scrub Typhus,Reported in Same Week,5,0
2024,7,2024-02-15,2024-02-15,Madhya Pradesh,Rewa,Scrub Typhus,Reported in Same Week,35,0
2024,7,2024-02-15,2024-02-15,Madhya Pradesh,Satna,Measles,Reported in Same Week,54,1
2024,7,2024-02-14,2024-02-15,Madhya Pradesh,Narsinghpur,Fever with Rash,Reported in Same Week,5,0
2024,7,2024-02-14,2024-02-14,Madhya Pradesh,Morena,Measles,Reported in Same Week,5,0
2024,7,2024-02-13,2024-02-14,Madhya Pradesh,Gwalior,Measles,Reported in Same Week,10,0
2024,7,2024-02-13,2024-02-13,Madhya Pradesh,Jhabua,Measles,Reported in Same Week,5,0
2024,7,2024-02-12,2024-02-12,Madhya Pradesh,Bhopal,Human Rabies,Reported in Same Week,1,1
2024,7,2024-02-10,2024-02-13,Madhya Pradesh,Indore,Mumps,Reported in Same Week,17,0
2024,7,2024-02-15,2024-02-15,Maharashtra,Osmanabad,Malaria,Reported in Same Week,9,0
2024,7,2024-02-14,2024-02-18,Maharashtra,Raigad,Dengue,Reported in Same Week,6,1
2024,7,2024-02-08,2024-02-14,Maharashtra,Thane,Malaria,Reported in Same Week,5,1
2024,7,2024-02-13,2024-02-14,Meghalaya,East Garo Hills,Chickenpox,Reported in Same Week,8,0
2024,7,2024-02-16,2024-02-17,Odisha,Nabarangpur,Chickenpox,Reported in Same Week,12,0
2024,7,2024-02-16,2024-02-17,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,13,0
2024,7,2024-02-16,2024-02-16,Odisha,Koraput,Fever with Rash,Reported in Same Week,20,0
2024,7,2024-02-15,2024-02-15,Odisha,Cuttack,Food Poisoning,Reported in Same Week,38,0
2024,7,2024-02-12,2024-02-14,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,18,0
2024,7,2024-02-12,2024-02-13,Odisha,Koraput,Acute Diarrheal Disease,Reported in Same Week,13,0
2024,7,2024-02-12,2024-02-12,Odisha,Nuapada,Acute Diarrheal Disease,Reported in Same Week,5,0
2024,7,2024-02-12,2024-02-17,Punjab,Fatehgarh Sahib,Mumps,Reported in Same Week,81,0
2024,7,2024-02-12,2024-02-12,Tamil Nadu,Ariyalur,Food Poisoning,Reported in Same Week,4,1
2024,7,2024-02-14,2024-02-14,Uttar Pradesh,Ballia,Fever with Rash,Reported in Same Week,5,0
2024,7,2024-02-13,2024-02-14,Uttar Pradesh,Ballia,Measles,Reported in Same Week,5,0
2024,7,2024-02-18,2024-02-18,West Bengal,Purulia,Acute Diarrheal Disease,Reported in Same Week,6,0
2024,6,2024-02-10,2024-02-10,Bihar,Madhubani,Measles,Reported in Same Week,16,0
2024,6,2024-02-01,2024-02-05,Bihar,Purbi Champaran,Fever with Rash,Reported in Same Week,14,0
2024,6,2023-12-22,,Bihar,Gaya,Measles,Reported Late,6,0
2024,6,2024-02-09,2024-02-09,Chhattisgarh,Gariyaband,Acute Diarrheal Disease,Reported in Same Week,41,0
2024,6,2024-02-08,2024-02-08,Chhattisgarh,Bijapur,Dengue,Reported in Same Week,24,0
2024,6,2024-02-04,2024-02-08,Chhattisgarh,Sukma,Measles,Reported in Same Week,40,0
2024,6,2024-01-29,,Chhattisgarh,Surajpur,Mumps,Reported Late,37,0
2024,6,2024-02-07,2024-02-07,Gujarat,Valsad,Acute Diarrheal Disease,Reported in Same Week,73,0
2024,6,2024-02-06,2024-02-06,Jharkhand,Dumka,Chickenpox,Reported in Same Week,13,0
2024,6,2024-01-09,,Jharkhand,West Singhbhum,Measles,Reported Late,5,0
2024,6,2024-02-09,2024-02-09,Karnataka,Koppal,Chikungunya,Reported in Same Week,53,0
2024,6,2024-02-08,2024-02-09,Karnataka,Tumakuru,Acute Diarrheal Disease,Reported in Same Week,60,0
2024,6,2024-02-07,2024-02-07,Karnataka,Dakshina Kannada,Shigellosis,Reported in Same Week,39,0
2024,6,2024-02-09,2024-02-09,Kerala,Malappuram,Acute Diarrheal Disease,Reported in Same Week,10,0
2024,6,2024-02-09,2024-02-09,Kerala,Palakkad,Mumps,Reported in Same Week,19,0
2024,6,2024-02-08,2024-02-08,Kerala,Malappuram,Hepatitis A,Reported in Same Week,47,0
2024,6,2024-02-05,2024-02-06,Kerala,Malappuram,Hepatitis A,Reported in Same Week,11,0
2024,6,2024-02-05,2024-02-05,Kerala,Malappuram,Hepatitis A,Reported in Same Week,7,0
2024,6,2024-02-04,2024-02-05,Kerala,Kasaragod,Food Poisoning,Reported in Same Week,78,0
2024,6,2024-02-03,2024-02-05,Kerala,Kozhikode,Hepatitis A,Reported in Same Week,13,0
2024,6,2024-02-02,2024-02-05,Kerala,Thrissur,Food Poisoning,Reported in Same Week,65,0
2024,6,2024-02-08,2024-02-09,Madhya Pradesh,Betul,Mumps,Reported in Same Week,13,0
2024,6,2024-02-06,2024-02-06,Madhya Pradesh,Guna,Measles,Reported in Same Week,9,0
2024,6,2024-02-02,2024-02-06,Madhya Pradesh,Alirajpur,Mumps,Reported in Same Week,38,0
2024,6,2024-02-02,2024-02-06,Madhya Pradesh,Alirajpur,Mumps,Reported in Same Week,15,0
2024,6,2024-02-02,2024-02-06,Madhya Pradesh,Alirajpur,Mumps,Reported in Same Week,25,0
2024,6,2024-02-07,2024-02-09,Maharashtra,Parbhani,Food Poisoning,Reported in Same Week,19,0
2024,6,2024-02-07,2024-02-09,Maharashtra,Parbhani,Food Poisoning,Reported in Same Week,629,0
2024,6,2024-02-07,2024-02-09,Maharashtra,Parbhani,Food Poisoning,Reported in Same Week,335,0
2024,6,2024-02-07,2024-02-07,Maharashtra,Nanded,Acute Diarrheal Disease,Reported in Same Week,1000,0
2024,6,2024-02-07,2024-02-07,Maharashtra,Osmanabad,Dengue,Reported in Same Week,9,0
2024,6,2024-02-07,2024-02-07,Maharashtra,Osmanabad,Acute Diarrheal Disease,Reported in Same Week,27,0
2024,6,2024-02-07,2024-02-09,Odisha,Rayagada,Food Poisoning,Reported in Same Week,9,1
2024,6,2024-02-04,2024-02-05,Odisha,Koraput,Food Poisoning,Reported in Same Week,17,0
2024,6,2024-02-08,2024-02-08,Tamil Nadu,Thiruvallur,Acute Diarrheal Disease,Reported in Same Week,131,0
2024,6,2024-02-06,2024-02-07,Tamil Nadu,Thanjavur,Mumps,Reported in Same Week,22,0
2024,6,2024-02-06,2024-02-07,Tamil Nadu,Thanjavur,Chickenpox,Reported in Same Week,25,0
2024,6,2024-02-05,2024-02-08,Tamil Nadu,Madurai,Leptospirosis,Reported in Same Week,14,0
2024,6,2024-02-10,2024-02-11,Telangana,Peddapalli,Acute Diarrheal Disease,Reported in Same Week,33,2
2024,5,2024-01-22,,Arunachal Pradesh,Leparada,Measles and Rubella,Reported Late,19,0
2024,5,2024-01-31,2024-02-02,Bihar,Begusarai,Fever with Rash,Reported in Same Week,11,0
2024,5,2024-02-03,2024-02-03,Gujarat,Ahmedabad,Cholera,Reported in Same Week,129,0
2024,5,2024-02-02,2024-02-02,Gujarat,Vadodara,Acute Diarrheal Disease,Reported in Same Week,86,0
2024,5,2024-01-31,2024-01-31,Gujarat,Anand,Mumps,Reported in Same Week,19,0
2024,5,2024-02-02,2024-02-03,Jammu and Kashmir,Shopian,Hepatitis A,Reported in Same Week,10,0
2024,5,2024-02-02,2024-02-02,Jammu and Kashmir,Shopian,Hepatitis A,Reported in Same Week,19,0
2024,5,2024-01-31,2024-02-01,Jammu and Kashmir,Shopian,Hepatitis A,Reported in Same Week,10,0
2024,5,2024-01-31,2024-01-31,Jammu and Kashmir,Shopian,Hepatitis A,Reported in Same Week,15,0
2024,5,2024-01-30,2024-01-31,Jammu and Kashmir,Shopian,Hepatitis A,Reported in Same Week,5,0
2024,5,2024-01-29,2024-01-30,Jammu and Kashmir,Anantnag,Acute Diarrheal Disease,Reported in Same Week,87,0
2024,5,2024-02-02,2024-02-02,Jharkhand,East Singhbhum,Chickenpox,Reported in Same Week,13,0
2024,5,2024-02-01,2024-02-01,Karnataka,Chikkamagaluru,Kyasanur Fandest Disease,Reported in Same Week,60,0
2024,5,2024-01-30,2024-02-01,Karnataka,Chamarajanagara,Diphtheria,Reported in Same Week,1,1
2024,5,2024-01-30,2024-02-01,Karnataka,Chikkamagaluru,Kyasanur Fandest Disease,Reported in Same Week,13,1
2024,5,2024-02-02,2024-02-03,Kerala,Palakkad,Dengue,Reported in Same Week,18,0
2024,5,2024-02-02,2024-02-02,Kerala,Palakkad,Chickenpox,Reported in Same Week,5,0
2024,5,2024-01-31,2024-01-31,Kerala,Palakkad,Mumps,Reported in Same Week,16,0
2024,5,2024-01-31,2024-01-31,Kerala,Palakkad,Fever with Rash,Reported in Same Week,6,0
2024,5,2024-01-24,,Kerala,Thrissur,Fever with Rash,Reported Late,85,1
2024,5,2024-02-04,2024-02-04,Madhya Pradesh,Gwalior,Mumps,Reported in Same Week,7,0
2024,5,2024-02-01,2024-02-02,Madhya Pradesh,Dhar,Mumps,Reported in Same Week,39,0
2024,5,2024-02-01,2024-02-01,Madhya Pradesh,Alirajpur,Mumps,Reported in Same Week,27,0
2024,5,2024-01-31,2024-01-31,Madhya Pradesh,Guna,Chickenpox,Reported in Same Week,8,0
2024,5,2024-01-31,2024-01-31,Madhya Pradesh,Narsinghpur,Chickenpox,Reported in Same Week,7,0
2024,5,2024-01-20,,Madhya Pradesh,Jhabua,Fever with Rash,Reported Late,15,0
2024,5,2024-01-01,,Madhya Pradesh,Indore,Chickenpox,Reported Late,5,0
2024,5,2024-02-03,2024-02-03,Maharashtra,Kolhapur,Hepatitis A and E,Reported in Same Week,101,0
2024,5,2024-01-31,2024-01-31,Maharashtra,Thane,Acute Diarrheal Disease,Reported in Same Week,110,0
2024,5,2024-01-12,,Manipur,Thoubal,Measles,Reported Late,21,0
2024,5,2024-01-12,,Manipur,Thoubal,Fever with Rash,Reported Late,34,0
2024,5,2024-01-23,,Meghalaya,West Garo Hills,Human Rabies,Reported Late,1,1
2024,5,2024-01-22,,Meghalaya,East Khasi Hills,Fever with Rash,Reported Late,29,0
2024,5,2024-02-02,2024-02-02,Odisha,Jharsuguda,Food Poisoning,Reported in Same Week,42,0
2024,5,2024-02-02,2024-02-02,Odisha,Koraput,Acute Diarrheal Disease,Reported in Same Week,18,0
2024,5,2024-02-02,2024-02-02,Odisha,Mayurbhanj,Acute Diarrheal Disease,Reported in Same Week,12,0
2024,5,2024-01-31,2024-01-31,Odisha,Bargarh,Food Poisoning,Reported in Same Week,347,0
2024,5,2024-01-30,2024-01-31,Odisha,Deogarh,Food Poisoning,Reported in Same Week,42,0
2024,5,2024-01-29,2024-01-29,Odisha,Deogarh,Chickenpox,Reported in Same Week,15,0
2024,5,2024-01-28,2024-02-02,Odisha,Sundargarh,Acute Diarrheal Disease,Reported in Same Week,7,0
2024,5,2024-02-01,2024-02-01,Punjab,Shahid Bhagat Singh Nagar,Mumps,Reported in Same Week,13,0
2024,5,2024-01-31,2024-01-31,Tamil Nadu,Tiruppur,Fever,Reported in Same Week,7,0
2024,5,2024-01-29,2024-01-30,Tamil Nadu,Ariyalur,Food Poisoning,Reported in Same Week,6,0
2024,5,2024-01-30,2024-01-30,Tripura,Unakoti,Acute Diarrheal Disease,Reported in Same Week,8,0
2024,5,2024-02-02,2024-02-04,Uttar Pradesh,Farrukhabad,Measles,Reported in Same Week,8,0
2024,5,2023-12-29,2024-01-29,Uttar Pradesh,Jhansi,Measles,Reported in Same Week,61,0
2024,5,2024-02-01,2024-02-01,West Bengal,Birbhum,Acute Diarrheal Disease,Reported in Same Week,122,0
2024,5,2024-01-30,2024-01-30,West Bengal,Howrah,Acute Diarrheal Disease,Reported in Same Week,67,0
2024,4,2024-01-25,2024-01-25,Arunachal Pradesh,East Kameng,Measles,Reported in Same Week,11,0
2024,4,2023-12-22,,Assam,Lakhimpur,Leptospirosis,Reported Late,4,0
2024,4,2024-01-23,2024-01-23,Dadra and Nagar Haveli and Daman and Diu,Daman,Food Poisoning,Reported in Same Week,24,0
2024,4,2024-01-23,2024-01-24,Gujarat,Gandhinagar,Acute Diarrheal Disease,Reported in Same Week,117,0
2024,4,2024-01-22,2024-01-23,Gujarat,Valsad,Acute Diarrheal Disease,Reported in Same Week,73,0
2024,4,2024-01-24,2024-01-25,Jammu and Kashmir,Badgam,Jaundice,Reported in Same Week,46,0
2024,4,2024-01-26,2024-01-27,Jharkhand,Khunti,Measles,Reported in Same Week,3,0
2024,4,2024-01-25,2024-01-26,Karnataka,Raichur,Chikungunya,Reported in Same Week,9,0
2024,4,2024-01-22,2024-01-24,Karnataka,Haveri,Acute Diarrheal Disease,Reported in Same Week,54,0
2024,4,2024-01-28,2024-01-28,Kerala,Alappuzha,Mumps,Reported in Same Week,9,0
2024,4,2024-01-25,2024-01-27,Kerala,Kannur,Melioidosis,Reported in Same Week,1,0
2024,4,2024-01-24,2024-01-24,Kerala,Kozhikode,Hepatitis A,Reported in Same Week,27,0
2024,4,2024-01-23,2024-01-28,Kerala,Ernakulam,Acute Diarrheal Disease,Reported in Same Week,123,0
2024,4,2024-01-23,2024-01-23,Kerala,Palakkad,Chickenpox,Reported in Same Week,28,0
2024,4,2024-01-22,2024-01-23,Kerala,Kannur,Melioidosis,Reported in Same Week,1,0
2024,4,2024-01-15,,Kerala,Thrissur,Chickenpox,Reported Late,23,0
2024,4,2024-01-26,2024-01-27,Madhya Pradesh,Rewa,Food Poisoning,Reported in Same Week,64,0
2024,4,2024-01-25,2024-01-25,Maharashtra,Buldhana,Mumps,Reported in Same Week,5,0
2024,4,2024-01-24,2024-01-24,Maharashtra,Palghar,Dengue,Reported in Same Week,16,0
2024,4,2024-01-17,,Meghalaya,West Jaintia Hills,Human Rabies,Reported Late,1,1
2024,4,2024-01-15,,Meghalaya,West Jaintia Hills,Measles,Reported Late,24,0
2024,4,2024-01-08,,Meghalaya,East Khasi Hills,Measles,Reported Late,66,1
2024,4,2024-01-27,2024-01-28,Odisha,Sundargarh,Food Poisoning,Reported in Same Week,27,0
2024,4,2024-01-25,2024-01-25,Odisha,Cuttack,Food Poisoning,Reported in Same Week,34,0
2024,4,2024-01-23,2024-01-23,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,19,0
2024,4,2024-01-25,2024-01-26,Punjab,Firozepur,Measles,Reported in Same Week,4,0
2024,4,2024-01-24,2024-01-26,Tamil Nadu,Thanjavur,Mumps,Reported in Same Week,17,0
2024,4,2024-01-22,2024-01-22,Tamil Nadu,Thiruvallur,Chickenpox,Reported in Same Week,14,0
2024,4,2024-01-09,,Uttar Pradesh,Bhadohi,Measles,Reported Late,6,0
2024,3,2024-01-13,2024-01-19,Arunachal Pradesh,East Kameng,Human Rabies,Reported in Same Week,1,1
2024,3,2024-01-18,2024-01-18,Gujarat,Amreli,Acute Diarrheal Disease,Reported in Same Week,68,0
2024,3,2024-01-16,2024-01-17,Gujarat,Morbi,Hepatitis A,Reported in Same Week,22,0
2024,3,2024-01-17,2024-01-17,Jharkhand,Simdega,Chickenpox,Reported in Same Week,23,0
2024,3,2024-01-18,2024-01-20,Karnataka,Shivamogga,Kyasanur Fandest Disease,Reported in Same Week,297,0
2024,3,2024-01-18,2024-01-20,Karnataka,Shivamogga,Kyasanur Fandest Disease,Reported in Same Week,53,0
2024,3,2024-01-18,2024-01-19,Karnataka,Uttar Kannad,Kyasanur Fandest Disease,Reported in Same Week,310,0
2024,3,2024-01-14,2024-01-17,Karnataka,Chitradurga,Acute Diarrheal Disease,Reported in Same Week,5,0
2024,3,2024-01-18,2024-01-18,Kerala,Kasaragod,Food Poisoning,Reported in Same Week,141,0
2024,3,2024-01-12,2024-01-19,Kerala,Kottayam,Dengue,Reported in Same Week,39,0
2024,3,2024-01-12,2024-01-16,Kerala,Kottayam,Hepatitis A,Reported in Same Week,6,0
2024,3,2024-01-09,,Kerala,Wayanad,Acute Diarrheal Disease,Reported Late,18,0
2024,3,2024-01-20,2024-01-20,Madhya Pradesh,Gwalior,Mumps,Reported in Same Week,31,0
2024,3,2024-01-20,2024-01-20,Madhya Pradesh,Sheopur,Fever with Rash,Reported in Same Week,23,0
2024,3,2024-01-18,2024-01-19,Madhya Pradesh,Burhanpur,Mumps,Reported in Same Week,33,0
2024,3,2024-01-13,2024-01-15,Madhya Pradesh,Shivpuri,Measles,Reported in Same Week,18,2
2024,3,2024-01-12,2024-01-17,Madhya Pradesh,Bhopal,Mumps,Reported in Same Week,18,0
2024,3,2024-01-10,,Madhya Pradesh,Guna,Measles,Reported Late,12,0
2024,3,2024-01-08,,Madhya Pradesh,Guna,Measles,Reported Late,12,0
2024,3,2024-01-12,2024-01-16,Maharashtra,Thane,Dengue,Reported in Same Week,5,1
2024,3,2024-01-09,,Maharashtra,Bhandara,Acute Diarrheal Disease,Reported Late,29,0
2024,3,2023-12-29,,Maharashtra,Thane,Dengue,Reported Late,13,0
2024,3,2024-01-20,2024-01-20,Odisha,Koraput,Acute Diarrheal Disease,Reported in Same Week,30,0
2024,3,2024-01-19,2024-01-20,Odisha,Boudh,Acute Diarrheal Disease,Reported in Same Week,42,0
2024,3,2024-01-16,2024-01-18,Odisha,Ganjam,Fever with Rash,Reported in Same Week,18,0
2024,3,2024-01-16,2024-01-16,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,39,0
2024,3,2024-01-16,2024-01-16,Odisha,Puri,Acute Diarrheal Disease,Reported in Same Week,16,0
2024,3,2024-01-14,2024-01-15,Odisha,Cuttack,Acute Diarrheal Disease,Reported in Same Week,7,0
2024,3,2024-01-19,2024-01-19,Puducherry,Pondicherry,Chikungunya,Reported in Same Week,18,0
2024,3,2024-01-19,2024-01-19,Tamil Nadu,Perambalur,Mumps,Reported in Same Week,9,0
2024,3,2024-01-01,2024-01-19,Uttar Pradesh,Chandauli,Measles,Reported in Same Week,43,0
2024,2,2024-01-12,2024-01-13,Assam,Hojai,Human Rabies,Reported in Same Week,1,1
2024,2,2024-01-11,2024-01-12,Assam,Sonitpur,Mumps,Reported in Same Week,4,0
2024,2,2024-01-06,2024-01-11,Bihar,Pashchim Champaran,Measles,Reported in Same Week,17,0
2024,2,2024-01-05,2024-01-10,Bihar,Pashchim Champaran,Measles,Reported in Same Week,32,0
2024,2,2024-01-05,2024-01-08,Chhattisgarh,Raigarh,Acute Diarrheal Disease,Reported in Same Week,9,0
2024,2,2024-01-11,2024-01-11,Gujarat,Surendranagar,Chikungunya,Reported in Same Week,52,0
2024,2,2024-01-12,2024-01-12,Jharkhand,East Singhbhum,Chickenpox,Reported in Same Week,10,0
2024,2,2024-01-11,2024-01-12,Karnataka,Belagavi,Food Poisoning,Reported in Same Week,92,0
2024,2,2024-01-09,2024-01-09,Karnataka,Vijayanagar,Acute Diarrheal Disease,Reported in Same Week,34,0
2024,2,2024-01-05,2024-01-08,Karnataka,Chamarajanagara,Acute Diarrheal Disease,Reported in Same Week,19,0
2024,2,2024-01-12,2024-01-12,Kerala,Alappuzha,Mumps,Reported in Same Week,18,0
2024,2,2024-01-12,2024-01-12,Kerala,Palakkad,Food Poisoning,Reported in Same Week,41,0
2024,2,2024-01-11,2024-01-12,Kerala,Palakkad,Hepatitis A,Reported in Same Week,9,0
2024,2,2024-01-09,2024-01-10,Kerala,Kannur,Food Poisoning,Reported in Same Week,83,0
2024,2,2024-01-08,2024-01-10,Kerala,Kasaragod,Acute Diarrheal Disease,Reported in Same Week,43,0
2024,2,2024-01-08,2024-01-09,Kerala,Thiruvananthapuram,Food Poisoning,Reported in Same Week,16,0
2024,2,2024-01-11,2024-01-12,Madhya Pradesh,Dhar,Animal bite - Dog Bite,Reported in Same Week,13,0
2024,2,2024-01-06,2024-01-12,Madhya Pradesh,Guna,Measles,Reported in Same Week,12,0
2024,2,2024-01-12,2024-01-12,Maharashtra,Kolhapur,Hepatitis A,Reported in Same Week,42,0
2024,2,2024-01-08,2024-01-08,Odisha,Deogarh,Food Poisoning,Reported in Same Week,250,0
2024,2,2024-01-12,2024-01-13,Tamil Nadu,Thanjavur,Cholera,Reported in Same Week,41,0
2024,2,2024-01-12,2024-01-12,Tamil Nadu,Virudhunagar,Mumps,Reported in Same Week,15,0
2024,2,2024-01-08,2024-01-10,Uttar Pradesh,Jalaun,Measles,Reported in Same Week,5,0
2024,2,2024-01-06,2024-01-09,West Bengal,Purba Bardhaman,Food Poisoning,Reported in Same Week,164,0
2024,2,2024-01-03,,West Bengal,Purba Bardhaman,Food Poisoning,Reported Late,72,0
2024,1,2023-12-30,2024-01-03,Andhra Pradesh,Nandamuri Taraka Rama Rao (NTR),Acute Diarrheal Disease,Reported in Same Week,30,0
2024,1,2024-01-02,2024-01-02,Assam,Charaideo,Leptospirosis,Reported in Same Week,1,1
2024,1,2023-12-30,2024-01-02,Assam,Darrang,Chickenpox,Reported in Same Week,6,0
2024,1,2024-01-06,2024-01-06,Bihar,Jehanabad,Chickenpox,Reported in Same Week,8,0
2024,1,2023-12-01,2024-01-01,Gujarat,Ahmedabad,Acute Diarrheal Disease,Reported in Same Week,16,0
2024,1,2024-01-06,2024-01-06,Karnataka,Shivamogga,Kyasanur Fandest Disease,Reported in Same Week,81,1
2024,1,2024-01-06,2024-01-06,Karnataka,Vijayanagar,Cholera,Reported in Same Week,97,1
2024,1,2024-01-03,2024-01-03,Kerala,Palakkad,Animal bite - Dog Bite,Reported in Same Week,9,0
2024,1,2023-12-28,2024-01-04,Kerala,Thrissur,Chickenpox,Reported in Same Week,28,0
2024,1,2023-12-28,2024-01-04,Kerala,Thrissur,Monkey Pox,Reported in Same Week,2,0
2024,1,2024-01-04,2024-01-04,Madhya Pradesh,Narsinghpur,Fever with Rash,Reported in Same Week,8,0
